Date,Close-Last,Volume,Open,High,Low
2024-08-23,147.62,4824078,146.525,148.0937,146.3152
2024-08-26,148.5,5780289,148.97,150.09,147.55
2024-08-27,146.95,5099956,148.67,149.55,146.74
2024-08-28,146,5614416,146.44,147.14,145.48
2024-08-29,147.42,4466696,146.46,148.18,145.44
2024-08-30,147.95,6414755,146.22,148.08,145.7
2024-09-03,144.66,7944740,145.55,145.77,144.28
2024-09-04,142.07,9820730,144.64,145.5271,141.67
2024-09-05,140.93,9371051,143.17,143.17,140.6
2024-09-06,138.56,7836358,141.065,142.11,137.87
2024-09-09,140.3,9892347,138.635,142.02,138.54
2024-09-10,138.23,8202480,140.895,141.08,137.09
2024-09-11,137.88,9534010,138.21,138.4801,135.3672
2024-09-12,139.21,6593436,138.23,139.47,137.42
2024-09-13,140.61,5900747,139.87,141.53,139.7124
2024-09-16,142.09,6864275,141.69,143.165,141.065
2024-09-17,143.41,7338782,141.8,144.14,141.74
2024-09-18,143.96,6180252,143.32,145.6,143.19
2024-09-19,144.99,7247416,145.81,146.78,144.93
2024-09-20,145.68,23162860,145.23,145.91,143.44
2024-09-23,147.54,6960639,146.25,148.415,145.95
2024-09-24,147.45,6014208,148.88,149.1,146.91
2024-09-25,143.97,7888444,146.945,147.41,143.5
2024-09-26,141.99,8046171,140.9,143.22,140.63
2024-09-27,145.49,8049155,142.98,145.77,142.84
2024-09-30,147.27,7494608,145.37,147.48,144.28
2024-10-01,149.7,9489121,146.35,150.52,145.45
2024-10-02,150.95,8105420,151.68,152.28,149.26
2024-10-03,151.25,6553282,151.31,152.17,150.02
2024-10-04,150.74,7895285,152.48,152.5,150.135
2024-10-07,151.12,5895852,151.5,152.75,150.69
2024-10-08,148.75,5892739,149.2,149.6,147.73
2024-10-09,149.65,4973453,147.51,150.37,147.36
2024-10-10,150.62,4420891,150.68,151.55,149.85
2024-10-11,151.42,5051314,150.38,152.33,150.25
2024-10-14,151.78,4214721,150.52,151.9,150.18
2024-10-15,147.73,6704610,148.8,149.955,147.56
2024-10-16,148.73,4303737,148.35,149.0312,148.21
2024-10-17,151.2,6593136,149.26,151.33,148.97
2024-10-18,150.75,5208202,150.815,151.08,149.375
2024-10-21,150.88,5073999,152,152.48,150.49
2024-10-22,150.92,4416409,151.25,151.68,150.22
2024-10-23,150.48,5248853,150.36,151,149.2909
2024-10-24,150.45,5474258,151.13,151.45,149.38
2024-10-25,150.81,6839894,151.39,152.12,150.46
2024-10-28,150.54,8892039,148.25,150.7,148.16
2024-10-29,148.52,6014676,150.04,150.415,147.87
2024-10-30,148.05,5784011,149.08,149.65,147.66
2024-10-31,148.82,8400855,148.755,149.57,147.89
2024-11-01,153.07,11727980,152.48,155.9303,151.7
2024-11-04,153.97,6129961,154.42,154.42,152.6199
2024-11-05,153.41,5978897,154.53,154.67,152.55
2024-11-06,157.72,12118910,157.1,158.61,156.12
2024-11-07,156.77,8143245,157.94,158.01,156.4
2024-11-08,156.93,6041457,156.6,157.58,155.67
2024-11-11,156.5,7771691,157.14,157.94,155.9
2024-11-12,155.29,5681869,157.3,157.47,155.12
2024-11-13,158.72,8824013,156.07,159.02,154.53
2024-11-14,161.8,10111230,159.84,161.83,159.68
2024-11-15,161.42,9022753,161.52,162.38,160.76
2024-11-18,160.76,6092141,160.56,161.52,159.07
2024-11-19,159.6,4657409,159.98,160.4272,158.751
2024-11-20,161.33,6391252,159.91,161.44,159.78
2024-11-21,161.63,7945531,162.02,162.65,161.29
2024-11-22,162.36,7006293,161.51,162.61,161.15
2024-11-25,160.36,10702400,162.15,163.17,159.83
2024-11-26,162.53,7369944,162.31,162.94,161.4
2024-11-27,162.11,7674474,162.76,164.68,161.61
2024-11-29,161.93,5076953,162.25,162.7499,160.66
2024-12-02,162.21,6229596,162.29,162.95,160.11
2024-12-03,161.92,5900066,162.98,163.197,161.39
2024-12-04,158.32,7862728,161.83,161.84,157.86
2024-12-05,159.33,6358358,159.29,160.67,158.69
2024-12-06,155.24,9701694,158.75,158.83,155.17
2024-12-09,157.08,9404473,157,160.08,156.82
2024-12-10,157,9126158,159.06,159.52,156.7
2024-12-11,156.21,13764740,156.86,157.17,155.8
2024-12-12,154.71,7621522,155.87,156.525,154.2653
2024-12-13,153.87,5816180,154.87,154.961,153.07
2024-12-16,149.36,11961220,153.89,153.89,149.25
2024-12-17,148.11,11909330,148,148.65,146.91
2024-12-18,144.08,10174490,147.76,148.67,143.98
2024-12-19,141.15,16544330,144.57,144.76,140.95
2024-12-20,142.85,32209200,140.825,142.85,140.55
2024-12-23,142.97,8156466,142.48,143.345,141.54
2024-12-24,143.84,3556081,143.1,144.045,142.26
2024-12-26,143.98,4494424,143.67,144.31,142.9
2024-12-27,144,5296875,144.29,145.71,143.39
2024-12-30,143.07,6194835,143.79,143.98,142.35
2024-12-31,144.84,6137843,143.52,145.34,143.32
2025-01-02,146.71,7170257,145.475,148.07,145.475
2025-01-03,147.85,5813935,147.54,148.5,147.3
2025-01-06,147.26,5888731,148.4,150.33,146.87
2025-01-07,149.59,7735997,148.505,150.4999,147.63
2025-01-08,150.3,7640885,148.04,151.18,148.03
2025-01-10,153.14,11074720,153.41,154.34,150.87
2025-01-13,155.35,11774070,154.1,157.35,154
2025-01-14,156.9,6830219,155.205,156.91,154.46
2025-01-15,158.33,7899997,156.875,158.69,156.38
